Date,Q,Salt,Temp,Trace_1
19/01/2013 05:00:00,3,35.88,26.6,1
19/01/2013 08:00:00,3,35.89,26.47,1
19/01/2013 11:00:00,3,35.88,26.75,1
19/01/2013 14:00:00,3,35.88,27.18,1
19/01/2013 17:00:00,3,35.88,27.42,1
19/01/2013 20:00:00,3,35.87,27.31,1
19/01/2013 23:00:00,3,35.87,27.07,1
20/01/2013 02:00:00,3,35.88,26.88,1
20/01/2013 05:00:00,3,35.88,26.71,1
20/01/2013 08:00:00,3,35.88,26.63,1
20/01/2013 11:00:00,3,35.88,26.93,1
20/01/2013 14:00:00,3,35.88,27.3,1
20/01/2013 17:00:00,3,35.88,27.54,1
20/01/2013 20:00:00,3,35.88,27.47,1
20/01/2013 23:00:00,3,35.88,27.23,1
21/01/2013 02:00:00,3,35.89,27.02,1
21/01/2013 05:00:00,3,35.88,26.81,1
21/01/2013 08:00:00,3,35.89,26.71,1
21/01/2013 11:00:00,3,35.89,26.94,1
21/01/2013 14:00:00,3,35.9,27.33,1
21/01/2013 17:00:00,3,35.9,27.53,1
21/01/2013 20:00:00,3,35.91,27.41,1
21/01/2013 23:00:00,3,35.91,27.17,1
22/01/2013 02:00:00,3,35.91,26.91,1
22/01/2013 05:00:00,3,35.92,26.68,1
22/01/2013 08:00:00,3,35.92,26.57,1
22/01/2013 11:00:00,3,35.92,26.83,1
22/01/2013 14:00:00,3,35.91,27.25,1
22/01/2013 17:00:00,3,35.91,27.49,1
22/01/2013 20:00:00,3,35.91,27.4,1
22/01/2013 23:00:00,3,35.91,27.17,1
23/01/2013 02:00:00,3,35.91,26.98,1
23/01/2013 05:00:00,3,35.91,26.82,1
23/01/2013 08:00:00,3,35.91,26.75,1
23/01/2013 11:00:00,3,35.91,26.96,1
23/01/2013 14:00:00,3,35.91,27.32,1
23/01/2013 17:00:00,3,35.91,27.47,1
23/01/2013 20:00:00,3,35.91,27.27,1
23/01/2013 23:00:00,3,35.92,26.95,1
24/01/2013 02:00:00,3,35.93,26.71,1
24/01/2013 05:00:00,3,35.93,26.54,1
24/01/2013 08:00:00,3,35.94,26.49,1
24/01/2013 11:00:00,3,35.94,26.67,1
24/01/2013 14:00:00,3,35.94,27.08,1
24/01/2013 17:00:00,3,35.95,27.24,1
24/01/2013 20:00:00,3,35.95,27.05,1
24/01/2013 23:00:00,3,35.95,26.78,1
25/01/2013 02:00:00,3,35.95,26.52,1
25/01/2013 05:00:00,3,35.96,26.27,1
25/01/2013 08:00:00,3,35.96,26.12,1
25/01/2013 11:00:00,3,35.97,26.36,1
25/01/2013 14:00:00,3,35.96,26.8,1
25/01/2013 17:00:00,3,35.95,27.05,1
25/01/2013 20:00:00,3,35.95,26.89,1
25/01/2013 23:00:00,3,35.94,26.65,1
26/01/2013 02:00:00,3,35.95,26.42,1
26/01/2013 05:00:00,3,35.95,26.2,1
26/01/2013 08:00:00,3,35.95,26.07,1
26/01/2013 11:00:00,3,35.95,26.32,1
26/01/2013 14:00:00,3,35.95,26.79,1
26/01/2013 17:00:00,3,35.95,27.04,1
26/01/2013 20:00:00,3,35.94,26.94,1
26/01/2013 23:00:00,3,35.94,26.72,1
27/01/2013 02:00:00,3,35.94,26.52,1
27/01/2013 05:00:00,3,35.94,26.34,1
27/01/2013 08:00:00,3,35.94,26.24,1
27/01/2013 11:00:00,3,35.95,26.49,1
27/01/2013 14:00:00,3,35.94,26.91,1
27/01/2013 17:00:00,3,35.95,27.15,1
27/01/2013 20:00:00,3,35.95,27.11,1
27/01/2013 23:00:00,3,35.95,26.89,1
28/01/2013 02:00:00,3,35.96,26.63,1
28/01/2013 05:00:00,3,35.96,26.36,1
28/01/2013 08:00:00,3,35.96,26.18,1
28/01/2013 11:00:00,3,35.96,26.35,1
28/01/2013 14:00:00,3,35.96,26.74,1
28/01/2013 17:00:00,3,35.96,27,1
28/01/2013 20:00:00,3,35.96,26.96,1
28/01/2013 23:00:00,3,35.96,26.74,1
29/01/2013 02:00:00,3,35.97,26.52,1
29/01/2013 05:00:00,3,35.97,26.28,1
29/01/2013 08:00:00,3,35.98,26.13,1
29/01/2013 11:00:00,3,35.98,26.36,1
29/01/2013 14:00:00,3,35.97,26.74,1
29/01/2013 17:00:00,3,35.97,27,1
29/01/2013 20:00:00,3,35.97,26.89,1
29/01/2013 23:00:00,3,35.97,26.67,1
30/01/2013 02:00:00,3,35.98,26.45,1
30/01/2013 05:00:00,3,35.98,26.25,1
30/01/2013 08:00:00,3,35.98,26.14,1
30/01/2013 11:00:00,3,35.98,26.4,1
30/01/2013 14:00:00,3,35.97,26.8,1
30/01/2013 17:00:00,3,35.98,27.09,1
30/01/2013 20:00:00,3,35.98,27.02,1
30/01/2013 23:00:00,3,35.97,26.82,1
31/01/2013 02:00:00,3,35.98,26.58,1
31/01/2013 05:00:00,3,35.98,26.32,1
31/01/2013 08:00:00,3,35.99,26.14,1
31/01/2013 11:00:00,3,35.99,26.33,1
31/01/2013 14:00:00,3,35.99,26.75,1
31/01/2013 17:00:00,3,35.98,27.02,1
31/01/2013 20:00:00,3,35.98,26.99,1
31/01/2013 23:00:00,3,35.98,26.77,1
01/02/2013 02:00:00,3,35.99,26.49,1
01/02/2013 05:00:00,3,36,26.21,1
01/02/2013 08:00:00,3,36,26.04,1
01/02/2013 11:00:00,3,36,26.24,1
01/02/2013 14:00:00,3,35.99,26.67,1
01/02/2013 17:00:00,3,35.98,26.92,1
01/02/2013 20:00:00,3,35.98,26.92,1
01/02/2013 23:00:00,3,35.98,26.77,1
02/02/2013 02:00:00,3,35.98,26.6,1
02/02/2013 05:00:00,3,35.99,26.41,1
02/02/2013 08:00:00,3,35.99,26.28,1
02/02/2013 11:00:00,3,35.99,26.52,1
02/02/2013 14:00:00,3,36,26.94,1
02/02/2013 17:00:00,3,36.01,27.28,1
02/02/2013 20:00:00,3,36.02,27.34,1
02/02/2013 23:00:00,3,36.03,27.21,1
03/02/2013 02:00:00,3,36.04,27.08,1
03/02/2013 05:00:00,3,36.05,26.93,1
03/02/2013 08:00:00,3,36.06,26.82,1
03/02/2013 11:00:00,3,36.07,27.06,1
03/02/2013 14:00:00,3,36.08,27.44,1
03/02/2013 17:00:00,3,36.09,27.77,1
03/02/2013 20:00:00,3,36.1,27.82,1
03/02/2013 23:00:00,3,36.1,27.65,1
04/02/2013 02:00:00,3,36.11,27.48,1
04/02/2013 05:00:00,3,36.11,27.33,1
04/02/2013 08:00:00,3,36.11,27.26,1
04/02/2013 11:00:00,3,36.12,27.44,1
04/02/2013 14:00:00,3,36.12,27.77,1
04/02/2013 17:00:00,3,36.12,28.01,1
04/02/2013 20:00:00,3,36.13,27.99,1
04/02/2013 23:00:00,3,36.14,27.81,1
05/02/2013 02:00:00,3,36.14,27.62,1
05/02/2013 05:00:00,3,36.14,27.42,1
05/02/2013 08:00:00,3,36.14,27.31,1
05/02/2013 11:00:00,3,36.14,27.45,1
05/02/2013 14:00:00,3,36.14,27.69,1
05/02/2013 17:00:00,3,36.14,27.87,1
05/02/2013 20:00:00,3,36.14,27.75,1
05/02/2013 23:00:00,3,36.13,27.53,1
06/02/2013 02:00:00,3,36.11,27.29,1
06/02/2013 05:00:00,3,36.08,27.06,1
06/02/2013 08:00:00,3,36.07,26.89,1
06/02/2013 11:00:00,3,36.06,27.07,1
06/02/2013 14:00:00,3,36.05,27.44,1
06/02/2013 17:00:00,3,36.04,27.6,1
06/02/2013 20:00:00,3,36.03,27.44,1
06/02/2013 23:00:00,3,36.03,27.17,1
07/02/2013 02:00:00,3,36.02,26.91,1
07/02/2013 05:00:00,3,36.01,26.7,1
07/02/2013 08:00:00,3,36.03,26.56,1
07/02/2013 11:00:00,3,36.02,26.81,1
07/02/2013 14:00:00,3,36.03,27.22,1
07/02/2013 17:00:00,3,36.03,27.42,1
07/02/2013 20:00:00,3,36.03,27.28,1
07/02/2013 23:00:00,3,36.03,27.04,1
08/02/2013 02:00:00,3,36.02,26.82,1
08/02/2013 05:00:00,3,36.02,26.6,1
08/02/2013 08:00:00,3,36.02,26.48,1
08/02/2013 11:00:00,3,36.03,26.72,1
08/02/2013 14:00:00,3,36.02,27.11,1
08/02/2013 17:00:00,3,36.01,27.35,1
08/02/2013 20:00:00,3,36.01,27.23,1
08/02/2013 23:00:00,3,36.01,26.97,1
09/02/2013 02:00:00,3,36.02,26.75,1
09/02/2013 05:00:00,3,36.02,26.53,1
09/02/2013 08:00:00,3,36.03,26.4,1
09/02/2013 11:00:00,3,36.04,26.64,1
09/02/2013 14:00:00,3,36.03,27.06,1
09/02/2013 17:00:00,3,36.02,27.32,1
09/02/2013 20:00:00,3,36.02,27.29,1
09/02/2013 23:00:00,3,36.03,27.09,1
10/02/2013 02:00:00,3,36.03,26.85,1
10/02/2013 05:00:00,3,36.04,26.6,1
10/02/2013 08:00:00,3,36.05,26.45,1
10/02/2013 11:00:00,3,36.05,26.64,1
10/02/2013 14:00:00,3,36.05,27.06,1
10/02/2013 17:00:00,3,36.05,27.35,1
10/02/2013 20:00:00,3,36.06,27.39,1
10/02/2013 23:00:00,3,36.06,27.31,1
11/02/2013 02:00:00,3,36.07,27.14,1
11/02/2013 05:00:00,3,36.08,26.96,1
11/02/2013 08:00:00,3,36.09,26.86,1
11/02/2013 11:00:00,3,36.1,27.07,1
11/02/2013 14:00:00,3,36.11,27.43,1
11/02/2013 17:00:00,3,36.11,27.66,1
11/02/2013 20:00:00,3,36.12,27.66,1
11/02/2013 23:00:00,3,36.13,27.64,1
12/02/2013 02:00:00,3,36.14,27.57,1
12/02/2013 05:00:00,3,36.15,27.42,1
12/02/2013 08:00:00,3,36.16,27.33,1
12/02/2013 11:00:00,3,36.17,27.55,1
12/02/2013 14:00:00,3,36.17,27.94,1
12/02/2013 17:00:00,3,36.17,28.25,1
12/02/2013 20:00:00,3,36.18,28.3,1
12/02/2013 23:00:00,3,36.18,28.23,1
13/02/2013 02:00:00,3,36.17,28.12,1
13/02/2013 05:00:00,3,36.18,28,1
13/02/2013 08:00:00,3,36.18,27.92,1
13/02/2013 11:00:00,3,36.17,28.12,1
13/02/2013 14:00:00,3,36.16,28.48,1
13/02/2013 17:00:00,3,36.16,28.77,1
13/02/2013 20:00:00,3,36.16,28.78,1
13/02/2013 23:00:00,3,36.16,28.66,1
14/02/2013 02:00:00,3,36.16,28.53,1
14/02/2013 05:00:00,3,36.16,28.39,1
14/02/2013 08:00:00,3,36.16,28.3,1
14/02/2013 11:00:00,3,36.16,28.43,1
14/02/2013 14:00:00,3,36.16,28.7,1
14/02/2013 17:00:00,3,36.14,28.74,1
14/02/2013 20:00:00,3,36.1,28.48,1
14/02/2013 23:00:00,3,36.08,28.21,1
15/02/2013 02:00:00,3,36.06,28.01,1
15/02/2013 05:00:00,3,36.05,27.82,1
15/02/2013 08:00:00,3,36.05,27.71,1
15/02/2013 11:00:00,3,36.06,27.9,1
15/02/2013 14:00:00,3,36.05,28.24,1
15/02/2013 17:00:00,3,36.05,28.46,1
15/02/2013 20:00:00,3,36.04,28.39,1
15/02/2013 23:00:00,3,36.03,28.19,1
16/02/2013 02:00:00,3,36.03,28.04,1
16/02/2013 05:00:00,3,36.02,27.89,1
16/02/2013 08:00:00,3,36.02,27.8,1
16/02/2013 11:00:00,3,36.01,27.99,1
16/02/2013 14:00:00,3,36.01,28.3,1
16/02/2013 17:00:00,3,36,28.5,1
16/02/2013 20:00:00,3,36,28.37,1
16/02/2013 23:00:00,3,35.99,28.12,1
17/02/2013 02:00:00,3,35.98,27.88,1
17/02/2013 05:00:00,3,35.98,27.67,1
17/02/2013 08:00:00,3,35.98,27.53,1
17/02/2013 11:00:00,3,35.98,27.62,1
17/02/2013 14:00:00,3,35.98,27.76,1
17/02/2013 17:00:00,3,35.99,27.75,1
17/02/2013 20:00:00,3,36,27.55,1
17/02/2013 23:00:00,3,36.02,27.28,1
18/02/2013 02:00:00,3,36.04,27.07,1
18/02/2013 05:00:00,3,36.06,26.88,1
18/02/2013 08:00:00,3,36.07,26.73,1
18/02/2013 11:00:00,3,36.08,26.96,1
18/02/2013 14:00:00,3,36.09,27.33,1
18/02/2013 17:00:00,3,36.09,27.53,1
18/02/2013 20:00:00,3,36.09,27.41,1
18/02/2013 23:00:00,3,36.09,27.13,1
19/02/2013 02:00:00,3,36.1,26.83,1
19/02/2013 05:00:00,3,36.1,26.55,1
19/02/2013 08:00:00,3,36.1,26.37,1
19/02/2013 11:00:00,3,36.1,26.56,1
19/02/2013 14:00:00,3,36.09,26.98,1
19/02/2013 17:00:00,3,36.08,27.22,1
19/02/2013 20:00:00,3,36.07,27.17,1
19/02/2013 23:00:00,3,36.07,27.01,1
20/02/2013 02:00:00,3,36.07,26.8,1
20/02/2013 05:00:00,3,36.07,26.58,1
20/02/2013 08:00:00,3,36.08,26.45,1
20/02/2013 11:00:00,3,36.07,26.64,1
20/02/2013 14:00:00,3,36.07,26.96,1
20/02/2013 17:00:00,3,36.07,27.2,1
20/02/2013 20:00:00,3,36.08,27.29,1
20/02/2013 23:00:00,3,36.1,27.32,1
21/02/2013 02:00:00,3,36.11,27.29,1
21/02/2013 05:00:00,3,36.12,27.24,1
21/02/2013 08:00:00,3,36.14,27.21,1
21/02/2013 11:00:00,3,36.15,27.39,1
21/02/2013 14:00:00,3,36.15,27.68,1
21/02/2013 17:00:00,3,36.15,27.94,1
21/02/2013 20:00:00,3,36.15,28,1
21/02/2013 23:00:00,3,36.14,27.97,1
22/02/2013 02:00:00,3,36.14,27.89,1
22/02/2013 05:00:00,3,36.13,27.78,1
22/02/2013 08:00:00,3,36.13,27.7,1
22/02/2013 11:00:00,3,36.12,27.83,1
22/02/2013 14:00:00,3,36.12,28.03,1
22/02/2013 17:00:00,3,36.13,28.07,1
22/02/2013 20:00:00,3,36.13,27.87,1
22/02/2013 23:00:00,3,36.14,27.61,1
23/02/2013 02:00:00,3,36.15,27.35,1
23/02/2013 05:00:00,3,36.16,27.12,1
23/02/2013 08:00:00,3,36.17,26.97,1
23/02/2013 11:00:00,3,36.17,27.02,1
23/02/2013 14:00:00,3,36.16,27.27,1
23/02/2013 17:00:00,3,36.15,27.39,1
23/02/2013 20:00:00,3,36.13,27.22,1
23/02/2013 23:00:00,3,36.11,27,1
24/02/2013 02:00:00,3,36.09,26.82,1
24/02/2013 05:00:00,3,36.09,26.65,1
24/02/2013 08:00:00,3,36.08,26.54,1
24/02/2013 11:00:00,3,36.08,26.75,1
24/02/2013 14:00:00,3,36.09,27.13,1
24/02/2013 17:00:00,3,36.09,27.34,1
24/02/2013 20:00:00,3,36.09,27.2,1
24/02/2013 23:00:00,3,36.08,26.98,1
25/02/2013 02:00:00,3,36.08,26.78,1
25/02/2013 05:00:00,3,36.07,26.59,1
25/02/2013 08:00:00,3,36.07,26.47,1
25/02/2013 11:00:00,3,36.06,26.69,1
25/02/2013 14:00:00,3,36.05,27.08,1
25/02/2013 17:00:00,3,36.05,27.32,1
25/02/2013 20:00:00,3,36.05,27.28,1
25/02/2013 23:00:00,3,36.05,27.12,1
26/02/2013 02:00:00,3,36.05,26.93,1
26/02/2013 05:00:00,3,36.05,26.75,1
26/02/2013 08:00:00,3,36.06,26.67,1
26/02/2013 11:00:00,3,36.06,26.88,1
26/02/2013 14:00:00,3,36.07,27.27,1
26/02/2013 17:00:00,3,36.07,27.47,1
26/02/2013 20:00:00,3,36.06,27.42,1
26/02/2013 23:00:00,3,36.07,27.24,1
27/02/2013 02:00:00,3,36.08,27,1
27/02/2013 05:00:00,3,36.08,26.75,1
27/02/2013 08:00:00,3,36.09,26.59,1
27/02/2013 11:00:00,3,36.09,26.76,1
27/02/2013 14:00:00,3,36.09,27.13,1
27/02/2013 17:00:00,3,36.09,27.4,1
27/02/2013 20:00:00,3,36.09,27.4,1
27/02/2013 23:00:00,3,36.1,27.24,1
28/02/2013 02:00:00,3,36.12,27.03,1
28/02/2013 05:00:00,3,36.12,26.79,1
28/02/2013 08:00:00,3,36.14,26.61,1
28/02/2013 09:00:00,3,36.2,27.5,1
28/02/2013 12:00:00,3,36.22,27.52,1
28/02/2013 15:00:00,3,36.23,27.34,1
28/02/2013 18:00:00,3,36.24,27.12,1
28/02/2013 21:00:00,3,36.25,26.91,1
01/03/2013 00:00:00,3,36.27,26.75,1
02/03/2013 03:00:00,3,36.29,27.1,1
02/03/2013 06:00:00,3,36.28,27.44,1
02/03/2013 09:00:00,3,36.29,27.7,1
02/03/2013 12:00:00,3,36.3,27.61,1
02/03/2013 15:00:00,3,36.29,27.43,1
02/03/2013 18:00:00,3,36.3,27.3,1
02/03/2013 21:00:00,3,36.3,27.17,1
03/03/2013 00:00:00,3,36.3,27.09,1
03/03/2013 03:00:00,3,36.29,27.3,1
03/03/2013 06:00:00,3,36.28,27.68,1
03/03/2013 09:00:00,3,36.29,28,1
03/03/2013 12:00:00,3,36.29,28,1
03/03/2013 15:00:00,3,36.29,27.86,1
03/03/2013 18:00:00,3,36.28,27.71,1
03/03/2013 21:00:00,3,36.26,27.56,1
04/03/2013 00:00:00,3,36.25,27.46,1
04/03/2013 03:00:00,3,36.23,27.54,1
04/03/2013 06:00:00,3,36.21,27.77,1
04/03/2013 09:00:00,3,36.2,27.93,1
04/03/2013 12:00:00,3,36.19,27.84,1
04/03/2013 15:00:00,3,36.18,27.68,1
04/03/2013 18:00:00,3,36.17,27.5,1
04/03/2013 21:00:00,3,36.17,27.34,1
05/03/2013 00:00:00,3,36.15,27.26,1
05/03/2013 03:00:00,3,36.14,27.38,1
05/03/2013 06:00:00,3,36.13,27.64,1
05/03/2013 09:00:00,3,36.11,27.84,1
05/03/2013 12:00:00,3,36.12,27.75,1
05/03/2013 15:00:00,3,36.13,27.57,1
05/03/2013 18:00:00,3,36.13,27.38,1
05/03/2013 21:00:00,3,36.13,27.18,1
06/03/2013 00:00:00,3,36.14,27.06,1
06/03/2013 03:00:00,3,36.14,27.25,1
06/03/2013 06:00:00,3,36.12,27.6,1
06/03/2013 09:00:00,3,36.08,27.79,1
06/03/2013 12:00:00,3,36.05,27.65,1
06/03/2013 15:00:00,3,36.02,27.38,1
06/03/2013 18:00:00,3,36,27.1,1
06/03/2013 21:00:00,3,36,26.88,1
07/03/2013 00:00:00,3,36,26.78,1
07/03/2013 03:00:00,3,36.01,27.01,1
07/03/2013 06:00:00,3,36,27.45,1
07/03/2013 09:00:00,3,36,27.69,1
07/03/2013 12:00:00,3,35.99,27.57,1
07/03/2013 15:00:00,3,35.99,27.31,1
07/03/2013 18:00:00,3,35.99,27.05,1
07/03/2013 21:00:00,3,35.99,26.8,1
08/03/2013 00:00:00,3,36,26.64,1
08/03/2013 03:00:00,3,36,26.86,1
08/03/2013 06:00:00,3,36,27.31,1
08/03/2013 09:00:00,3,36,27.56,1
08/03/2013 12:00:00,3,36,27.44,1
08/03/2013 15:00:00,3,36,27.22,1
08/03/2013 18:00:00,3,36.01,26.97,1
08/03/2013 21:00:00,3,36.02,26.72,1
09/03/2013 00:00:00,3,36.02,26.58,1
09/03/2013 03:00:00,3,36.03,26.73,1
09/03/2013 06:00:00,3,36.03,27.07,1
09/03/2013 09:00:00,3,36.04,27.31,1
09/03/2013 12:00:00,3,36.04,27.27,1
09/03/2013 15:00:00,3,36.04,27.18,1
09/03/2013 18:00:00,3,36.05,27.05,1
09/03/2013 21:00:00,3,36.05,26.91,1
10/03/2013 00:00:00,3,36.05,26.84,1
10/03/2013 03:00:00,3,36.06,26.95,1
10/03/2013 06:00:00,3,36.06,27.16,1
10/03/2013 09:00:00,3,36.07,27.27,1
10/03/2013 12:00:00,3,36.07,27.24,1
10/03/2013 15:00:00,3,36.08,27.18,1
10/03/2013 18:00:00,3,36.09,27.12,1
10/03/2013 21:00:00,3,36.09,27.05,1
11/03/2013 00:00:00,3,36.07,27,1
11/03/2013 03:00:00,3,36.06,27.09,1
11/03/2013 06:00:00,3,36.06,27.18,1
11/03/2013 09:00:00,3,36.06,27.21,1
11/03/2013 12:00:00,3,36.06,26.94,1
11/03/2013 15:00:00,3,36.06,26.66,1
11/03/2013 18:00:00,3,36.06,26.39,1
11/03/2013 21:00:00,3,36.07,26.16,1
12/03/2013 00:00:00,3,36.09,26.03,1
12/03/2013 03:00:00,3,36.11,26.17,1
12/03/2013 06:00:00,3,36.13,26.56,1
12/03/2013 09:00:00,3,36.15,26.75,1
12/03/2013 12:00:00,3,36.15,26.52,1
12/03/2013 15:00:00,3,36.16,26.18,1
12/03/2013 18:00:00,3,36.15,25.89,1
12/03/2013 21:00:00,3,36.15,25.63,1
13/03/2013 00:00:00,3,36.13,25.48,1
13/03/2013 03:00:00,3,36.12,25.65,1
